ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-08-31,8293616797.631884,5475976711.332602,17311011267.738586,8293616797.631884,8293616797.631884,3509888523.7925005,3509888523.7925005,3509888523.7925005,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90581572,-153732355.90581572,-153732355.90581572,1530634824.938008,1530634824.938008,1530634824.938008,0.0,0.0,0.0,11803505321.424385
2023-09-01,8295981744.520044,7850509061.350108,19344579927.72522,8295981744.520044,8295981744.520044,5239661875.350072,5239661875.350072,5239661875.350072,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0552201,1358968902.0552201,1358968902.0552201,1747706918.5345435,1747706918.5345435,1747706918.5345435,0.0,0.0,0.0,13535643619.870117
2023-09-05,8305441532.072686,6885131538.052625,18751638876.40633,8305441532.072686,8305441532.072686,4368645986.20327,4368645986.20327,4368645986.20327,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6352949,-307212085.6352949,-307212085.6352949,2542872017.078257,2542872017.078257,2542872017.078257,0.0,0.0,0.0,12674087518.275955
2023-09-06,8307916678.426813,7243809792.542582,18862102902.945427,8307916678.426813,8307916678.426813,4335314581.211315,4335314581.211315,4335314581.211315,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.75996596,-507539372.75996596,-507539372.75996596,2709867899.2109733,2709867899.2109733,2709867899.2109733,0.0,0.0,0.0,12643231259.638128
2023-09-07,8310391824.78094,7537893991.516424,18538914371.51641,8310391824.78094,8310391824.78094,4838676331.161518,4838676331.161518,4838676331.161518,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90573254,-153732355.90573254,-153732355.90573254,2859422632.3069425,2859422632.3069425,2859422632.3069425,0.0,0.0,0.0,13149068155.94246
2023-09-08,8312866971.135066,9260793632.298737,21105694465.02611,8312866971.135066,8312866971.135066,6481548817.793805,6481548817.793805,6481548817.793805,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0553944,1358968902.0553944,1358968902.0553944,2989593860.9781017,2989593860.9781017,2989593860.9781017,0.0,0.0,0.0,14794415788.928871
2023-09-11,8320292410.197448,8102611011.178849,19602061978.6743,8320292410.197448,8320292410.197448,5524266011.551325,5524266011.551325,5524266011.551325,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01188925,142761004.01188925,142761004.01188925,3248518952.779128,3248518952.779128,3248518952.779128,0.0,0.0,0.0,13844558421.748772
2023-09-12,8322767556.551574,7544257175.517943,19467062194.58084,8322767556.551574,8322767556.551574,5113084534.605638,5113084534.605638,5113084534.605638,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.63402456,-307212085.63402456,-307212085.63402456,3287310565.479354,3287310565.479354,3287310565.479354,0.0,0.0,0.0,13435852091.157211
2023-09-13,8325242702.905702,7258925000.846505,18993170536.70664,8325242702.905702,8325242702.905702,4926695929.437556,4926695929.437556,4926695929.437556,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.759444,-507539372.759444,-507539372.759444,3301249247.436693,3301249247.436693,3301249247.436693,0.0,0.0,0.0,13251938632.343258
2023-09-14,8327717849.259828,8017594326.101471,19578586465.898117,8327717849.259828,8327717849.259828,5269367764.981012,5269367764.981012,5269367764.981012,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90407366,-153732355.90407366,-153732355.90407366,3290114066.1247773,3290114066.1247773,3290114066.1247773,0.0,0.0,0.0,13597085614.24084
2023-09-15,8330192995.613955,9151365779.787186,20800190234.748444,8330192995.613955,8330192995.613955,6745921382.679668,6745921382.679668,6745921382.679668,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0551496,1358968902.0551496,1358968902.0551496,3253966425.8642106,3253966425.8642106,3253966425.8642106,0.0,0.0,0.0,15076114378.293623
2023-09-18,8337618434.676336,7786235153.776062,19527035751.3434,8337618434.676336,8337618434.676336,5275840974.711126,5275840974.711126,5275840974.711126,2132986054.760308,2132986054.760308,2132986054.760308,142761004.0155139,142761004.0155139,142761004.0155139,3000093915.935304,3000093915.935304,3000093915.935304,0.0,0.0,0.0,13613459409.387463
2023-09-19,8340093581.030462,7406969599.640351,18848883000.96051,8340093581.030462,8340093581.030462,4695576219.4034395,4695576219.4034395,4695576219.4034395,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6378035,-307212085.6378035,-307212085.6378035,2869802250.280935,2869802250.280935,2869802250.280935,0.0,0.0,0.0,13035669800.433903
2023-09-20,8342568727.384589,7145235871.468299,18617351031.178127,8342568727.384589,8342568727.384589,4344111411.83664,4344111411.83664,4344111411.83664,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.7607598,-507539372.7607598,-507539372.7607598,2718664729.8370924,2718664729.8370924,2718664729.8370924,0.0,0.0,0.0,12686680139.22123
2023-09-21,8345043873.738715,6830130786.945863,18877889345.731506,8345043873.738715,8345043873.738715,4527447327.484367,4527447327.484367,4527447327.484367,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90320256,-153732355.90320256,-153732355.90320256,2548193628.627262,2548193628.627262,2548193628.627262,0.0,0.0,0.0,12872491201.223083
2023-09-22,8347519020.092844,8510340548.355136,19865344355.370632,8347519020.092844,8347519020.092844,5852047701.313845,5852047701.313845,5852047701.313845,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0557272,1358968902.0557272,1358968902.0557272,2360092744.4978094,2360092744.4978094,2360092744.4978094,0.0,0.0,0.0,14199566721.406689
2023-09-25,8354944459.155224,6881412433.674378,18216793751.269707,8354944459.155224,8354944459.155224,3985326353.8626113,3985326353.8626113,3985326353.8626113,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01371703,142761004.01371703,142761004.01371703,1709579295.088586,1709579295.088586,1709579295.088586,0.0,0.0,0.0,12340270813.017836
2023-09-26,8357419605.509351,6208393826.294677,17672241416.760452,8357419605.509351,8357419605.509351,3297023541.155854,3297023541.155854,3297023541.155854,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6365331,-307212085.6365331,-307212085.6365331,1471249572.0320792,1471249572.0320792,1471249572.0320792,0.0,0.0,0.0,11654443146.665205
2023-09-27,8359894751.863478,5327515744.746541,17252430534.6669,8359894751.863478,8359894751.863478,2851539557.342404,2851539557.342404,2851539557.342404,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.760809,-507539372.760809,-507539372.760809,1226092875.3429048,1226092875.3429048,1226092875.3429048,0.0,0.0,0.0,11211434309.205881
2023-09-28,8362369898.217604,5175666135.5197,17199936961.640427,8362369898.217604,8362369898.217604,2955850049.8043656,2955850049.8043656,2955850049.8043656,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.9023315,-153732355.9023315,-153732355.9023315,976596350.9463891,976596350.9463891,976596350.9463891,0.0,0.0,0.0,11318219948.021969
2023-09-29,8364845044.571732,6458570720.245998,18185019063.857285,8364845044.571732,8364845044.571732,4217261834.932131,4217261834.932131,4217261834.932131,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.055064,1358968902.055064,1358968902.055064,725306878.1167587,725306878.1167587,725306878.1167587,0.0,0.0,0.0,12582106879.503862
2023-10-02,8372270483.634111,4728517836.8391285,16143251844.39752,8372270483.634111,8372270483.634111,2262271041.811432,2262271041.811432,2262271041.811432,2132986054.760308,2132986054.760308,2132986054.760308,142761004.0146308,142761004.0146308,142761004.0146308,-13476016.963506628,-13476016.963506628,-13476016.963506628,0.0,0.0,0.0,10634541525.445543
2023-10-03,8374745629.988239,4260529607.4286733,15889662359.358635,8374745629.988239,8374745629.988239,1579613469.9175057,1579613469.9175057,1579613469.9175057,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.63526285,-307212085.63526285,-307212085.63526285,-246160499.2075395,-246160499.2075395,-246160499.2075395,0.0,0.0,0.0,9954359099.905745
2023-10-04,8377220776.342366,3959060062.0704174,15410978695.366413,8377220776.342366,8377220776.342366,1157526558.9816196,1157526558.9816196,1157526558.9816196,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.7621251,-507539372.7621251,-507539372.7621251,-467920123.01656336,-467920123.01656336,-467920123.01656336,0.0,0.0,0.0,9534747335.323986
2023-10-05,8379695922.696492,4074544567.8816967,15791573187.936872,8379695922.696492,8379695922.696492,1302831284.6166778,1302831284.6166778,1302831284.6166778,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90146047,-153732355.90146047,-153732355.90146047,-676422414.24217,-676422414.24217,-676422414.24217,0.0,0.0,0.0,9682527207.31317
2023-10-06,8382171069.050619,5177969423.9410095,16770244650.894075,8382171069.050619,8382171069.050619,2622473320.118522,2622473320.118522,2622473320.118522,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.055238,1358968902.055238,1358968902.055238,-869481636.6970245,-869481636.6970245,-869481636.6970245,0.0,0.0,0.0,11004644389.169142
2023-10-09,8389596508.113,3220705805.707151,15670536692.81205,8389596508.113,8389596508.113,938677606.3800657,938677606.3800657,938677606.3800657,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01391032,142761004.01391032,142761004.01391032,-1337069452.3941526,-1337069452.3941526,-1337069452.3941526,0.0,0.0,0.0,9328274114.493065
2023-10-10,8392071654.467127,2768787636.135038,14408176476.64096,8392071654.467127,8392071654.467127,375136284.1694152,375136284.1694152,375136284.1694152,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6390418,-307212085.6390418,-307212085.6390418,-1450637684.9518514,-1450637684.9518514,-1450637684.9518514,0.0,0.0,0.0,8767207938.636541
2023-10-11,8394546800.821255,2681803237.6882477,14159890252.049675,8394546800.821255,8394546800.821255,84218461.37422383,84218461.37422383,84218461.37422383,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.7597646,-507539372.7597646,-507539372.7597646,-1541228220.6263196,-1541228220.6263196,-1541228220.6263196,0.0,0.0,0.0,8478765262.195478
2023-10-12,8397021947.175382,3062801241.0277853,14807150215.73291,8397021947.175382,8397021947.175382,371019808.7340148,371019808.7340148,371019808.7340148,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.89980152,-153732355.89980152,-153732355.89980152,-1608233890.1264918,-1608233890.1264918,-1608233890.1264918,0.0,0.0,0.0,8768041755.909397
2023-10-13,8399497093.529508,4414636139.613689,16238776778.327599,8399497093.529508,8399497093.529508,1840546811.5864027,1840546811.5864027,1840546811.5864027,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0558155,1358968902.0558155,1358968902.0558155,-1651408145.2297208,-1651408145.2297208,-1651408145.2297208,0.0,0.0,0.0,10240043905.11591
2023-10-16,8406922532.591888,2777831884.8269334,14792594184.16768,8406922532.591888,8406922532.591888,634541087.8390143,634541087.8390143,634541087.8390143,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01482418,142761004.01482418,142761004.01482418,-1641205970.9361181,-1641205970.9361181,-1641205970.9361181,0.0,0.0,0.0,9041463620.430902
2023-10-17,8409397678.946015,2695470127.642617,14275022439.9664,8409397678.946015,8409397678.946015,231499207.47821438,231499207.47821438,231499207.47821438,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6377715,-307212085.6377715,-307212085.6377715,-1594274761.6443222,-1594274761.6443222,-1594274761.6443222,0.0,0.0,0.0,8640896886.42423
2023-10-18,8411872825.300142,2763144742.8077083,14388717434.480932,8411872825.300142,8411872825.300142,97378210.9445687,97378210.9445687,97378210.9445687,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.7610808,-507539372.7610808,-507539372.7610808,-1528068471.0546587,-1528068471.0546587,-1528068471.0546587,0.0,0.0,0.0,8509251036.244711
2023-10-19,8414347971.654269,3112314090.415018,14891979138.97865,8414347971.654269,8414347971.654269,534620173.39680153,534620173.39680153,534620173.39680153,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90550333,-153732355.90550333,-153732355.90550333,-1444633525.4580033,-1444633525.4580033,-1444633525.4580033,0.0,0.0,0.0,8948968145.051071
2023-10-20,8416823118.008396,5068117882.839023,16150730016.087446,8416823118.008396,8416823118.008396,2145604822.1799428,2145604822.1799428,2145604822.1799428,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0559895,1358968902.0559895,1358968902.0559895,-1346350134.6363547,-1346350134.6363547,-1346350134.6363547,0.0,0.0,0.0,10562427940.18834
2023-10-23,8424248557.070777,3654971231.2531796,15614454877.012709,8424248557.070777,8424248557.070777,1285335442.2114487,1285335442.2114487,1285335442.2114487,2132986054.760308,2132986054.760308,2132986054.760308,142761004.0157381,142761004.0157381,142761004.0157381,-990411616.5645974,-990411616.5645974,-990411616.5645974,0.0,0.0,0.0,9709583999.282227
2023-10-24,8426723703.424904,3533221533.9813933,15255624349.095352,8426723703.424904,8426723703.424904,963978250.1367694,963978250.1367694,963978250.1367694,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6352829,-307212085.6352829,-307212085.6352829,-861795718.9882559,-861795718.9882559,-861795718.9882559,0.0,0.0,0.0,9390701953.561674
2023-10-25,8429198849.77903,3516382219.596385,15319551188.516823,8429198849.77903,8429198849.77903,891728280.4934647,891728280.4934647,891728280.4934647,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.7623969,-507539372.7623969,-507539372.7623969,-733718401.5044465,-733718401.5044465,-733718401.5044465,0.0,0.0,0.0,9320927130.272495
2023-10-26,8431673996.133157,4199325594.7924414,15707504132.422127,8431673996.133157,8431673996.133157,1369701050.6994298,1369701050.6994298,1369701050.6994298,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90384442,-153732355.90384442,-153732355.90384442,-609552648.1570339,-609552648.1570339,-609552648.1570339,0.0,0.0,0.0,9801375046.832586
2023-10-27,8434149142.487284,5450825499.859145,17342404120.272385,8434149142.487284,8434149142.487284,2999343222.034491,2999343222.034491,2999343222.034491,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0557451,1358968902.0557451,1358968902.0557451,-492611734.7815625,-492611734.7815625,-492611734.7815625,0.0,0.0,0.0,11433492364.521774
2023-10-30,8441574581.549665,4602001911.580025,16507499123.924028,8441574581.549665,8441574581.549665,2059915079.9022818,2059915079.9022818,2059915079.9022818,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01665184,142761004.01665184,142761004.01665184,-215831978.87467805,-215831978.87467805,-215831978.87467805,0.0,0.0,0.0,10501489661.451946
2023-10-31,8444049727.903792,4610373213.741137,16387976955.073175,8444049727.903792,8444049727.903792,1668607773.3229039,1668607773.3229039,1668607773.3229039,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6340126,-307212085.6340126,-307212085.6340126,-157166195.80339143,-157166195.80339143,-157166195.80339143,0.0,0.0,0.0,10112657501.226696
2023-11-01,8446531117.234923,3781909354.924238,15970755256.290579,8446531117.234923,8446531117.234923,1506589017.6275597,1506589017.6275597,1506589017.6275597,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.76003623,-507539372.76003623,-507539372.76003623,-118857664.37271212,-118857664.37271212,-118857664.37271212,0.0,0.0,0.0,9953120134.862484
2023-11-02,8449012506.566053,3892680324.1414895,15987443932.990093,8449012506.566053,8449012506.566053,1876875768.5711412,1876875768.5711412,1876875768.5711412,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90376127,-153732355.90376127,-153732355.90376127,-102377930.28540537,-102377930.28540537,-102377930.28540537,0.0,0.0,0.0,10325888275.137196
2023-11-03,8451493895.897183,6571002472.671681,17803597732.183216,8451493895.897183,8451493895.897183,3383269384.737348,3383269384.737348,3383269384.737348,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0555005,1358968902.0555005,1358968902.0555005,-108685572.07846068,-108685572.07846068,-108685572.07846068,0.0,0.0,0.0,11834763280.634531
2023-11-06,8458938063.890575,4744175956.671287,16691997201.295399,8458938063.890575,8458938063.890575,2010214681.673825,2010214681.673825,2010214681.673825,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01485485,142761004.01485485,142761004.01485485,-265532377.10133794,-265532377.10133794,-265532377.10133794,0.0,0.0,0.0,10469152745.5644
2023-11-07,8461419453.221705,4399118753.049919,15948524347.131815,8461419453.221705,8461419453.221705,1464497387.8061266,1464497387.8061266,1464497387.8061266,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.63526696,-307212085.63526696,-307212085.63526696,-361276581.31891453,-361276581.31891453,-361276581.31891453,0.0,0.0,0.0,9925916841.027832
2023-11-08,8463900842.552836,3586935374.472513,15183807028.779236,8463900842.552836,8463900842.552836,1149404357.4243648,1149404357.4243648,1149404357.4243648,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.7613525,-507539372.7613525,-507539372.7613525,-476042324.5745908,-476042324.5745908,-476042324.5745908,0.0,0.0,0.0,9613305199.977201
2023-11-09,8466382231.883966,4243994753.1693597,16241257375.089256,8466382231.883966,8466382231.883966,1371880922.3258097,1371880922.3258097,1371880922.3258097,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90788734,-153732355.90788734,-153732355.90788734,-607372776.5266109,-607372776.5266109,-607372776.5266109,0.0,0.0,0.0,9838263154.209776
2023-11-10,8468863621.215096,5539222169.296403,16995424775.73291,8468863621.215096,8468863621.215096,2739644892.0945597,2739644892.0945597,2739644892.0945597,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0552557,1358968902.0552557,1358968902.0552557,-752310064.7210041,-752310064.7210041,-752310064.7210041,0.0,0.0,0.0,11208508513.309656
2023-11-13,8476307789.208488,4019850323.090524,15374710379.9395,8476307789.208488,8476307789.208488,1042822167.7622231,1042822167.7622231,1042822167.7622231,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01847956,142761004.01847956,142761004.01847956,-1232924891.0165644,-1232924891.0165644,-1232924891.0165644,0.0,0.0,0.0,9519129956.97071
2023-11-14,8478789178.5396185,3138003222.617403,14699972253.593204,8478789178.5396185,8478789178.5396185,430882253.5418087,430882253.5418087,430882253.5418087,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6365212,-307212085.6365212,-307212085.6365212,-1394891715.581978,-1394891715.581978,-1394891715.581978,0.0,0.0,0.0,8909671432.081427
2023-11-15,8481270567.870749,2463842247.314589,14368675902.34284,8481270567.870749,8481270567.870749,74931688.36511558,74931688.36511558,74931688.36511558,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.76140153,-507539372.76140153,-507539372.76140153,-1550514993.6337912,-1550514993.6337912,-1550514993.6337912,0.0,0.0,0.0,8556202256.235865
2023-11-16,8483751957.2018795,2569440823.4069824,14531600475.519741,8483751957.2018795,8483751957.2018795,283871435.28135026,283871435.28135026,283871435.28135026,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90701625,-153732355.90701625,-153732355.90701625,-1695382263.5719414,-1695382263.5719414,-1695382263.5719414,0.0,0.0,0.0,8767623392.48323
2023-11-17,8486233346.5330105,4567290982.4081545,16545665814.175434,8486233346.5330105,8486233346.5330105,1666780671.780642,1666780671.780642,1666780671.780642,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0554297,1358968902.0554297,1358968902.0554297,-1825174285.035096,-1825174285.035096,-1825174285.035096,0.0,0.0,0.0,10153014018.313652
2023-11-20,8493677514.526402,2900298074.5317426,13946844960.606197,8493677514.526402,8493677514.526402,191244569.26594448,191244569.26594448,191244569.26594448,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01504827,142761004.01504827,142761004.01504827,-2084502489.5094118,-2084502489.5094118,-2084502489.5094118,0.0,0.0,0.0,8684922083.792347
2023-11-21,8496158903.8575325,2054775498.0414202,14114923906.446833,8496158903.8575325,8496158903.8575325,-290522795.135894,-290522795.135894,-290522795.135894,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6377756,-307212085.6377756,-307212085.6377756,-2116296764.2584267,-2116296764.2584267,-2116296764.2584267,0.0,0.0,0.0,8205636108.721639
2023-11-22,8498640293.1886635,2281497889.5951705,14241617082.672153,8498640293.1886635,8498640293.1886635,-490939767.90625757,-490939767.90625757,-490939767.90625757,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.7608794,-507539372.7608794,-507539372.7608794,-2116386449.9056864,-2116386449.9056864,-2116386449.9056864,0.0,0.0,0.0,8007700525.282406
2023-11-24,8503603071.8509245,4307535888.288387,15893944599.037836,8503603071.8509245,8503603071.8509245,1476608813.9463263,1476608813.9463263,1476608813.9463263,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0547667,1358968902.0547667,1358968902.0547667,-2015346142.8687487,-2015346142.8687487,-2015346142.8687487,0.0,0.0,0.0,9980211885.79725
2023-11-27,8511047239.8443165,3583678157.089015,14634698829.921854,8511047239.8443165,8511047239.8443165,668688287.4736602,668688287.4736602,668688287.4736602,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01596206,142761004.01596206,142761004.01596206,-1607058771.30261,-1607058771.30261,-1607058771.30261,0.0,0.0,0.0,9179735527.317976
2023-11-28,8513528629.1754465,3092376155.3510356,14772605160.57739,8513528629.1754465,8513528629.1754465,418885799.0974955,418885799.0974955,418885799.0974955,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6365052,-307212085.6365052,-307212085.6365052,-1406888170.0263076,-1406888170.0263076,-1406888170.0263076,0.0,0.0,0.0,8932414428.272942
2023-11-29,8516010018.5065775,3050871253.275002,15040305024.50692,8516010018.5065775,8516010018.5065775,446727703.7435018,446727703.7435018,446727703.7435018,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.76035714,-507539372.76035714,-507539372.76035714,-1178718978.2564492,-1178718978.2564492,-1178718978.2564492,0.0,0.0,0.0,8962737722.25008
2023-11-30,8518491407.8377075,3411919143.5166006,15235590160.154037,8518491407.8377075,8518491407.8377075,1053220225.782613,1053220225.782613,1053220225.782613,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90369847,-153732355.90369847,-153732355.90369847,-926033473.0739967,-926033473.0739967,-926033473.0739967,0.0,0.0,0.0,9571711633.620321
2023-12-01,8520972797.168838,5132873696.383371,16755059510.649975,8520972797.168838,8520972797.168838,2839017969.054664,2839017969.054664,2839017969.054664,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.055763,1358968902.055763,1358968902.055763,-652936987.7614069,-652936987.7614069,-652936987.7614069,0.0,0.0,0.0,11359990766.223501
2023-12-04,8528416965.16223,4965690508.772626,16862892097.758327,8528416965.16223,8528416965.16223,2515965799.770918,2515965799.770918,2515965799.770918,2132986054.760308,2132986054.760308,2132986054.760308,142761004.014165,142761004.014165,142761004.014165,240218740.9964447,240218740.9964447,240218740.9964447,0.0,0.0,0.0,11044382764.933147
2023-12-05,8530898354.49336,5430240456.441335,16632676630.72606,8530898354.49336,8530898354.49336,2370340133.912012,2370340133.912012,2370340133.912012,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6402841,-307212085.6402841,-307212085.6402841,544566164.7919879,544566164.7919879,544566164.7919879,0.0,0.0,0.0,10901238488.405373
2023-12-06,8533379743.824491,5460739483.019039,16774976461.198673,8533379743.824491,8533379743.824491,2468189628.9053144,2468189628.9053144,2468189628.9053144,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.76040626,-507539372.76040626,-507539372.76040626,842742946.9054124,842742946.9054124,842742946.9054124,0.0,0.0,0.0,11001569372.729805
2023-12-07,8535861133.155621,5754663824.555749,18184933088.355804,8535861133.155621,8535861133.155621,3108282333.251516,3108282333.251516,3108282333.251516,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90361527,-153732355.90361527,-153732355.90361527,1129028634.394823,1129028634.394823,1129028634.394823,0.0,0.0,0.0,11644143466.407137
2023-12-08,8538342522.486751,7826891630.891879,19118130116.316067,8538342522.486751,8538342522.486751,4889819314.869246,4889819314.869246,4889819314.869246,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0555182,1358968902.0555182,1358968902.0555182,1397864358.0534186,1397864358.0534186,1397864358.0534186,0.0,0.0,0.0,13428161837.355995
2023-12-11,8545786690.480144,6867050263.785405,18618457940.336372,8545786690.480144,8545786690.480144,4324903260.018579,4324903260.018579,4324903260.018579,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01236808,142761004.01236808,142761004.01236808,2049156201.2459023,2049156201.2459023,2049156201.2459023,0.0,0.0,0.0,12870689950.498722
2023-12-12,8548268079.811274,6920522504.703548,18576555468.964775,8548268079.811274,8548268079.811274,4025961147.1275263,4025961147.1275263,4025961147.1275263,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.63527095,-307212085.63527095,-307212085.63527095,2200187178.002489,2200187178.002489,2200187178.002489,0.0,0.0,0.0,12574229226.9388
2023-12-13,8550749469.142405,6420206321.220999,17985100395.11006,8550749469.142405,8550749469.142405,3938083678.4569473,3938083678.4569473,3938083678.4569473,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.75988394,-507539372.75988394,-507539372.75988394,2312636996.4565234,2312636996.4565234,2312636996.4565234,0.0,0.0,0.0,12488833147.599352
2023-12-14,8553230858.473535,7037287928.375222,18885967868.2024,8553230858.473535,8553230858.473535,4363577508.410925,4363577508.410925,4363577508.410925,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90195638,-153732355.90195638,-153732355.90195638,2384323809.552573,2384323809.552573,2384323809.552573,0.0,0.0,0.0,12916808366.88446
2023-12-15,8555712247.804665,8205961172.908911,20121856870.122272,8555712247.804665,8555712247.804665,5905872311.750458,5905872311.750458,5905872311.750458,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0556924,1358968902.0556924,1358968902.0556924,2413917354.9344563,2413917354.9344563,2413917354.9344563,0.0,0.0,0.0,14461584559.555122
2023-12-18,8563156415.798057,6911000052.710419,18315709361.769047,8563156415.798057,8563156415.798057,4525983762.688017,4525983762.688017,4525983762.688017,2132986054.760308,2132986054.760308,2132986054.760308,142761004.0159928,142761004.0159928,142761004.0159928,2250236703.9117165,2250236703.9117165,2250236703.9117165,0.0,0.0,0.0,13089140178.486073
2023-12-19,8565637805.129187,6889440315.753472,18299535332.63992,8565637805.129187,8565637805.129187,3941811204.1937604,3941811204.1937604,3941811204.1937604,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6390498,-307212085.6390498,-307212085.6390498,2116037235.0725021,2116037235.0725021,2116037235.0725021,0.0,0.0,0.0,12507449009.322947
2023-12-20,8568119194.460318,6276004795.044479,17874255183.793537,8568119194.460318,8568119194.460318,3571872082.392599,3571872082.392599,3571872082.392599,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.7612002,-507539372.7612002,-507539372.7612002,1946425400.3934915,1946425400.3934915,1946425400.3934915,0.0,0.0,0.0,12139991276.852917
2023-12-21,8570600583.791448,6403772719.634056,18116370519.851337,8570600583.791448,8570600583.791448,3724477478.034986,3724477478.034986,3724477478.034986,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.9010853,-153732355.9010853,-153732355.9010853,1745223779.175763,1745223779.175763,1745223779.175763,0.0,0.0,0.0,12295078061.826433
2023-12-22,8573081973.122579,8069483485.150784,19490772599.648365,8573081973.122579,8573081973.122579,5008885349.86697,5008885349.86697,5008885349.86697,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0558665,1358968902.0558665,1358968902.0558665,1516930393.050796,1516930393.050796,1516930393.050796,0.0,0.0,0.0,13581967322.989548
2023-12-26,8583007530.447101,4831030029.470128,16748694101.884829,8583007530.447101,8583007530.447101,2266187365.8738227,2266187365.8738227,2266187365.8738227,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6377796,-307212085.6377796,-307212085.6377796,440413396.75129396,440413396.75129396,440413396.75129396,0.0,0.0,0.0,10849194896.320923
